18:33:58.856 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-${easyconf:companyId}.properties
18:33:58.858 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-setup-wizard.properties
18:33:58.868 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-setup-wizard.properties
18:33:58.870 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-ext.properties
18:33:58.963 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-ext.properties
18:33:58.967 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-bundle.properties
18:33:58.985 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-bundle.properties
18:41:13.657 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is global-configuration.properties
18:41:13.690 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
18:41:13.694 [main] DEBUG o.a.c.c.ConfigurationUtils - Loading configuration from the URL jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
18:41:14.821 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/${external-properties}
18:41:14.838 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is ${external-properties}
18:41:14.841 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-${easyconf:companyId}.properties
18:41:14.870 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-${easyconf:companyId}.properties
18:41:14.873 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-setup-wizard.properties
18:41:14.882 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-setup-wizard.properties
18:41:14.885 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-ext.properties
18:41:14.968 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-ext.properties
18:41:14.973 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-bundle.properties
18:41:14.992 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-bundle.properties
18:51:49.180 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is global-configuration.properties
18:51:49.211 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
18:51:49.211 [main] DEBUG o.a.c.c.ConfigurationUtils - Loading configuration from the URL jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
18:51:49.727 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/${external-properties}
18:51:49.735 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is ${external-properties}
18:51:49.735 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-${easyconf:companyId}.properties
18:51:49.766 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-${easyconf:companyId}.properties
18:51:49.766 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-setup-wizard.properties
18:51:49.774 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-setup-wizard.properties
18:51:49.782 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-ext.properties
18:51:49.868 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-ext.properties
18:51:49.875 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-bundle.properties
18:51:49.891 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-bundle.properties
18:52:22.908 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is global-configuration.properties
18:52:22.931 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
18:52:22.939 [main] DEBUG o.a.c.c.ConfigurationUtils - Loading configuration from the URL jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
18:52:23.431 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/${external-properties}
18:52:23.447 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is ${external-properties}
18:52:23.447 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-${easyconf:companyId}.properties
18:52:23.455 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-${easyconf:companyId}.properties
18:52:23.455 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-setup-wizard.properties
18:52:23.556 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-setup-wizard.properties
18:52:23.556 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-ext.properties
18:52:23.572 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-ext.properties
18:52:23.572 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-bundle.properties
18:52:23.658 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-bundle.properties
15:47:46.916 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is global-configuration.properties
15:47:47.083 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
15:47:47.083 [main] DEBUG o.a.c.c.ConfigurationUtils - Loading configuration from the URL jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
15:47:47.805 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/${external-properties}
15:47:47.825 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is ${external-properties}
15:47:47.829 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-${easyconf:companyId}.properties
15:47:47.879 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-${easyconf:companyId}.properties
15:47:47.884 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-setup-wizard.properties
15:47:47.918 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-setup-wizard.properties
15:47:47.925 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-ext.properties
15:47:47.947 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-ext.properties
15:47:47.951 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-bundle.properties
15:47:48.065 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-bundle.properties
15:48:30.385 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is global-configuration.properties
15:48:30.528 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
15:48:30.529 [main] DEBUG o.a.c.c.ConfigurationUtils - Loading configuration from the URL jar:file:/C:/apache-tomcat-7.0.25/webapps/portal/WEB-INF/lib/portal-impl.jar!/portal.properties
15:48:31.132 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/${external-properties}
15:48:31.144 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is ${external-properties}
15:48:31.147 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-${easyconf:companyId}.properties
15:48:31.157 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-${easyconf:companyId}.properties
15:48:31.161 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-setup-wizard.properties
15:48:31.264 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-setup-wizard.properties
15:48:31.268 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-ext.properties
15:48:31.287 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-ext.properties
15:48:31.294 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is C:/liferay-plugins-sdk-6.1.0/portlets/headerfooter-portlet/liferay/portal-bundle.properties
15:48:31.363 [main] DEBUG o.a.c.c.ConfigurationUtils - ConfigurationUtils.locate(): base is null, name is portal-bundle.properties
